key_id,hashing_key,length,n_texts,exceed,fpr,green_tokens,eligible_positions,p_k,mean_z,sd_z
kgw-056,424208963,256,313,2,0.006389776357827476,18441,76943,0.23967092523036534,-0.37612518816798907,1.1015909894988731
kgw-056,424208963,512,93,1,0.010752688172043012,11027,45641,0.24160294472075547,-0.43168508402113553,1.152800965032685
kgw-057,1521171467,128,800,45,0.05625,26282,98487,0.2668575548041874,0.43312661781001444,1.1695528849578365
kgw-057,1521171467,256,313,31,0.09904153354632587,20707,76943,0.2691212975839258,0.6951956455240298,1.258302600328446
kgw-057,1521171467,512,93,9,0.0967741935483871,12179,45641,0.26684340833899345,0.8705569958282917,1.285615044164086
kgw-058,504848917,128,800,10,0.0125,24022,98487,0.24391036380435996,-0.15606503024505458,1.0386100076140286
kgw-058,504848917,256,313,8,0.025559105431309903,18881,76943,0.2453894441339693,-0.1668073321495078,1.1368997027489438
kgw-058,504848917,512,93,3,0.03225806451612903,11059,45641,0.24230406871015095,-0.39947560299550006,1.1867212426959746
kgw-059,1877088023,128,800,19,0.02375,24944,98487,0.25327200544234263,0.0848880984373432,1.098152803503192
kgw-059,1877088023,256,313,7,0.022364217252396165,19600,76943,0.2547340238878131,0.1724796949831634,1.0975346950529654
kgw-059,1877088023,512,93,0,0.0,11590,45641,0.25393834490918255,0.20143753882785495,1.116504387973578
kgw-060,117322859,128,800,95,0.11875,28344,98487,0.2877943281854458,0.9681178385509768,1.1542271090478116
kgw-060,117322859,256,313,70,0.22364217252396165,22304,76943,0.2898769218772338,1.442890132130601,1.2388076277172861
kgw-060,117322859,512,93,43,0.46236559139784944,13335,45641,0.2921715124559059,2.1648982498250806,1.3353806979035814
kgw-061,1384029587,128,800,47,0.05875,26211,98487,0.26613664747631666,0.41448296426029324,1.1820658537613355
kgw-061,1384029587,256,313,33,0.10543130990415335,20407,76943,0.2652223074223776,0.5541605066282382,1.2349908826171139
kgw-061,1384029587,512,93,12,0.12903225806451613,12150,45641,0.2662080147236038,0.8304032651706221,1.4483107971263012
kgw-062,216878131,128,800,29,0.03625,26145,98487,0.265466508270127,0.39690393108009353,1.053649100104167
kgw-062,216878131,256,313,24,0.07667731629392971,20448,76943,0.26575516941112254,0.572565367530099,1.148633959174592
kgw-062,216878131,512,93,9,0.0967741935483871,12169,45641,0.26662430709230733,0.8535609220253072,1.178331132242343
kgw-063,1124615587,128,800,3,0.00375,22961,98487,0.23313736838364454,-0.43203742543336787,1.0795979514254543
kgw-063,1124615587,256,313,2,0.006389776357827476,18061,76943,0.234732204359071,-0.5526771300521538,1.1284757697522716
kgw-063,1124615587,512,93,0,0.0,10828,45641,0.2372428299117022,-0.6520946277993626,1.2130344483424886
